id,network_code,station_code,location_code,channels,latitude,longitude,elevation
NC.PMP.,NC,PMP,,"EHZ,ELN",36.215664,-120.797394,754.0
NP.1010.UT,NP,1010,UT,"HNE,HNN,HNZ",39.81258,-122.33628,161.0
NP.1044.00,NP,1044,00,"HNE,HNN,HNZ",35.13082,-119.36862,165.0
NP.1047.CB,NP,1047,CB,"HNE,HNN,HNZ",38.15359,-120.81427,225.0
NP.1047.CC,NP,1047,CC,"HNE,HNN,HNZ",38.15359,-120.81427,225.0
NP.1103.RS,NP,1103,RS,"HN2,HN3",37.87004,-122.26878,55.0
NP.1239.06,NP,1239,06,HN3,37.7952,-122.40282,5.0
NP.1239.FS,NP,1239,FS,HNZ,37.7952,-122.40282,5.0
NP.1239.FW,NP,1239,FW,"HN2,HN3",37.7952,-122.40282,5.0
NP.1239.G3,NP,1239,G3,"HN2,HN3,HNZ",37.7952,-122.40282,5.0
NP.1439.D4,NP,1439,D4,HNZ,37.9,-122.322,4.0
NP.1446.0B,NP,1446,0B,HNZ,37.78956,-122.40036,7.0
NP.1447.0R,NP,1447,0R,"HN2,HN3",37.40568,-122.14159,28.0
NP.1447.FF,NP,1447,FF,"HNE,HNN,HNZ",37.40568,-122.14159,28.0
NP.1484.DS,NP,1484,DS,"HN2,HN3,HNZ",36.05862,-118.92277,170.0
NP.1662.1S,NP,1662,1S,HN3,37.8398,-122.2961,3.0
NP.1662.D1,NP,1662,D1,"HNE,HNN,HNZ",37.8398,-122.2961,3.0
NP.1682.VS,NP,1682,VS,"HN2,HN3,HNZ",37.61848,-118.38451,1398.0
NP.1684.10,NP,1684,10,"HNE,HNN,HNZ",37.51485,-121.83119,128.0
NP.1685.D3,NP,1685,D3,"HN2,HN3,HNZ",35.797,-120.337,358.3
NP.1129.3C,NP,1129,3C,"HN2,HN3",37.67941,-122.08236,42.0
NP.1133.DS,NP,1133,DS,"HNE,HNN,HNZ",39.3276,-120.12026,1788.0
NP.1226.06,NP,1226,06,HN2,37.62553,-121.76303,204.0
NP.1226.14,NP,1226,14,HN2,37.62553,-121.76303,204.0
NP.1226.51,NP,1226,51,"HN2,HN3",37.62553,-121.76303,204.0
NP.1239.1S,NP,1239,1S,"HN2,HN3",37.7952,-122.40282,5.0
NP.1239.23,NP,1239,23,HN3,37.7952,-122.40282,5.0
NP.1442.RA,NP,1442,RA,"HN2,HN3,HNZ",37.11024,-119.8842,178.0
NP.1442.UT,NP,1442,UT,"HN2,HN3,HNZ",37.11024,-119.8842,178.0
NP.1446.2B,NP,1446,2B,"HN2,HN3",37.78956,-122.40036,7.0
NP.1446.RC,NP,1446,RC,"HN2,HN3",37.78956,-122.40036,7.0
NP.1447.2R,NP,1447,2R,HN3,37.40568,-122.14159,28.0
NP.1450.LC,NP,1450,LC,"HN2,HN3,HNZ",37.21928,-119.98644,193.0
NP.1571.CS,NP,1571,CS,"HN2,HNZ",37.33927,-121.85201,31.0
NP.1571.D2,NP,1571,D2,"HNE,HNN,HNZ",37.33927,-121.85201,31.0
NP.1571.H3,NP,1571,H3,"HNE,HNN,HNZ",37.33927,-121.85201,31.0
NP.1580.10,NP,1580,10,"HNE,HNN,HNZ",40.87417,-124.07618,36.0
NP.1689.,NP,1689,,"HNE,HNN,HNZ",37.70895,-121.93329,106.0
NP.1691.10,NP,1691,10,"HNE,HNN,HNZ",37.92657,-122.07853,37.0
NP.1699.,NP,1699,,"HNE,HNN,HNZ",37.319,-122.152,826.0
NP.1720.,NP,1720,,"HNE,HNN,HNZ",37.2991,-122.0848,212.0
NP.1745.11,NP,1745,11,HN2,37.45607,-122.169449,16.0
NP.1745.R6,NP,1745,R6,HN3,37.45607,-122.169449,16.0
NP.1749.,NP,1749,,"HNE,HNN,HNZ",37.94993,-122.4165,17.0
NP.1750.,NP,1750,,"HNE,HNN,HNZ",37.55307,-122.09093,6.0
NP.1755.,NP,1755,,"HNE,HNN,HNZ",37.76265,-122.24377,9.0
NP.1775.10,NP,1775,10,"HNE,HNN,HNZ",37.407013,-122.094604,9.0
NP.1794B.,NP,1794B,,"HNE,HNN,HNZ",37.40373,-122.00562,5.0
NP.1805.10,NP,1805,10,"HNE,HNN,HNZ",37.78446,-122.30297,3.0
NP.1812.05,NP,1812,05,HN2,37.8693,-122.2711,51.0
NP.1812.16,NP,1812,16,HN3,37.8693,-122.2711,51.0
NP.1812.19,NP,1812,19,HN3,37.8693,-122.2711,51.0
NP.1608.PD,NP,1608,PD,"HNE,HNN,HNZ",36.2468,-120.3151,290.0
NP.1661.D3,NP,1661,D3,"HN2,HN3,HNZ",37.54929,-118.81273,2466.0
NP.1662.3N,NP,1662,3N,"HN2,HN3",37.8398,-122.2961,3.0
NP.1688.,NP,1688,,"HNE,HNN,HNZ",37.59669,-121.88094,91.0
NP.1734.GS,NP,1734,GS,"HNE,HNN,HNZ",37.35447,-122.25977,362.0
NP.1745.R4,NP,1745,R4,HN2,37.45607,-122.169449,16.0
NP.1770.,NP,1770,,"HNE,HNN,HNZ",37.760208,-122.415237,-6.0
NP.1774.,NP,1774,,"HNE,HNN,HNZ",37.761463,-122.504471,16.0
NP.1779.10,NP,1779,10,"HNE,HNN,HNZ",37.267475,-121.866562,84.0
NP.1785.,NP,1785,,"HNE,HNN,HNZ",37.660809,-121.873665,90.0
NP.1798.10,NP,1798,10,"HNE,HNN,HNZ",37.376015,-121.843742,20.0
NP.1802.10,NP,1802,10,"HNE,HNN,HNZ",37.592678,-122.074493,22.0
NP.1807.,NP,1807,,"HNE,HNN,HNZ",37.887665,-122.299164,12.0
NP.1810.10,NP,1810,10,"HNE,HNN,HNZ",37.73744,-122.41348,52.0
NP.1811.T2,NP,1811,T2,HN2,37.44645,-122.154,13.0
NP.1812.10,NP,1812,10,HN3,37.8693,-122.2711,51.0
NP.1439.E1,NP,1439,E1,HN3,37.9,-122.322,4.0
NP.1447.1B,NP,1447,1B,HN3,37.40568,-122.14159,28.0
NP.1484.UT,NP,1484,UT,"HN2,HN3,HNZ",36.05862,-118.92277,170.0
NP.1571.H1,NP,1571,H1,"HNE,HNN,HNZ",37.33927,-121.85201,31.0
NP.1662.FN,NP,1662,FN,"HN2,HN3,HNE,HNN,HNZ",37.8398,-122.2961,3.0
NP.1662.GC,NP,1662,GC,HNZ,37.8398,-122.2961,3.0
NP.1129.2C,NP,1129,2C,"HN2,HN3",37.67941,-122.08236,42.0
NP.1129.3W,NP,1129,3W,"HN2,HNZ",37.67941,-122.08236,42.0
NP.1133.TO,NP,1133,TO,"HN2,HN3,HNZ",39.3276,-120.12026,1788.0
NP.1216.TO,NP,1216,TO,"HNE,HNN,HNZ",38.71702,-123.00909,152.0
NP.1226.19,NP,1226,19,HN2,37.62553,-121.76303,204.0
NP.1226.22,NP,1226,22,HN2,37.62553,-121.76303,204.0
NP.1226.31,NP,1226,31,"HN2,HN3",37.62553,-121.76303,204.0
NP.1239.11,NP,1239,11,HN2,37.7952,-122.40282,5.0
NP.1239.29,NP,1239,29,"HN2,HN3",37.7952,-122.40282,5.0
NP.1239.4W,NP,1239,4W,"HN2,HN3",37.7952,-122.40282,5.0
NP.1239.9S,NP,1239,9S,HN2,37.7952,-122.40282,5.0
NP.141.,NP,141,,"HNE,HNN,HNZ",34.11817,-118.30033,345.0
NP.1439.1B,NP,1439,1B,"HN2,HN3,HNZ",37.9,-122.322,4.0
NP.1439.B1,NP,1439,B1,"HN2,HN3",37.9,-122.322,4.0
NP.1439.GH,NP,1439,GH,"HN2,HN3,HNZ",37.9,-122.322,4.0
NP.1450.CC,NP,1450,CC,"HN2,HN3,HNZ",37.21928,-119.98644,193.0
NP.1450.DS,NP,1450,DS,"HN2,HN3,HNZ",37.21928,-119.98644,193.0
NP.1484.LA,NP,1484,LA,"HN2,HN3,HNZ",36.05862,-118.92277,170.0
NP.1484.LC,NP,1484,LC,"HN2,HN3,HNZ",36.05862,-118.92277,170.0
NP.1484.MS,NP,1484,MS,"HN2,HN3,HNZ",36.05862,-118.92277,170.0
NP.1587.10,NP,1587,10,"HNE,HNN,HNZ",37.58359,-118.23691,3791.0
NP.1689.NS,NP,1689,NS,"HNE,HNN,HNZ",37.70895,-121.93329,106.0
NP.1697.10,NP,1697,10,"HNE,HNN,HNZ",37.23917,-122.10653,879.0
NP.1723.,NP,1723,,"HNE,HNN,HNZ",37.8841,-122.2225,577.0
NP.1735.1N,NP,1735,1N,"HN2,HN3",37.7804,-122.40994,12.0
NP.1735.2N,NP,1735,2N,HN3,37.7804,-122.40994,12.0
NP.1735.4F,NP,1735,4F,HNZ,37.7804,-122.40994,12.0
NP.1735.AI,NP,1735,AI,HNZ,37.7804,-122.40994,12.0
NP.1735.RS,NP,1735,RS,HN2,37.7804,-122.40994,12.0
NP.1737.,NP,1737,,"HNE,HNN,HNZ",37.93378,-122.29954,208.0
NP.1738.0B,NP,1738,0B,HNZ,37.4546,-122.1672,0.0
NP.1739.,NP,1739,,"HNE,HNN,HNZ",37.59997,-122.0066,71.0
NP.1739.10,NP,1739,10,"HNE,HNN,HNZ",37.59997,-122.0066,71.0
NP.1740.,NP,1740,,"HN2,HN3,HNZ",37.803,-122.408,51.0
NP.1753.10,NP,1753,10,"HNE,HNN,HNZ",37.55957,-122.24851,2.0
NP.1758.,NP,1758,,"HNE,HNN,HNZ",37.14135,-121.66312,105.0
NP.1759.,NP,1759,,"HNE,HNN,HNZ",38.10767,-122.25623,19.0
NP.1760.,NP,1760,,"HNE,HNN,HNZ",38.05415,-122.15743,19.0
NP.1769.10,NP,1769,10,"HNE,HNN,HNZ",38.25536,-121.95715,13.0
NP.1777.,NP,1777,,"HNE,HNN,HNZ",37.541874,-122.30471,22.0
NP.1779.,NP,1779,,"HNE,HNN,HNZ",37.267475,-121.866562,84.0
NP.1796.,NP,1796,,"HNE,HNN,HNZ",37.394146,-122.06041,11.0
NP.1804.,NP,1804,,"HNE,HNN,HNZ",37.679253,-122.484047,111.0
NP.1805.,NP,1805,,"HNE,HNN,HNZ",37.78446,-122.30297,3.0
NP.1809.10,NP,1809,10,"HNE,HNN,HNZ",36.10954,-117.95651,1092.0
NP.1811.1B,NP,1811,1B,"HN2,HN3,HNZ",37.44645,-122.154,13.0
NP.1812.AN,NP,1812,AN,"HN2,HN3,HNZ",37.8693,-122.2711,51.0
NP.1656.S6,NP,1656,S6,"HN2,HN3,HNZ",36.88851,-121.41439,68.0
NP.1661.D2,NP,1661,D2,"HN2,HN3,HNZ",37.54929,-118.81273,2466.0
NP.1662.1N,NP,1662,1N,HN3,37.8398,-122.2961,3.0
NP.1662.2C,NP,1662,2C,"HN2,HN3",37.8398,-122.2961,3.0
NP.1662.3W,NP,1662,3W,"HN2,HN3",37.8398,-122.2961,3.0
NP.1692.LA,NP,1692,LA,"HN2,HN3,HNZ",39.23876,-121.26839,174.0
NP.1722.10,NP,1722,10,"HNE,HNN,HNZ",37.97862,-122.36597,4.0
NP.1731.,NP,1731,,"HNE,HNN,HNZ",37.5404,-121.8873,375.0
NP.1735.2W,NP,1735,2W,"HN2,HN3",37.7804,-122.40994,12.0
NP.1735.NA,NP,1735,NA,"HN2,HN3,HNZ",37.7804,-122.40994,12.0
NP.1735.R2,NP,1735,R2,HN3,37.7804,-122.40994,12.0
NP.1741.,NP,1741,,"HNE,HNN,HNZ",37.80343,-122.44317,4.0
NP.1744.,NP,1744,,"HNE,HNN,HNZ",38.61618,-122.87231,33.0
NP.1758.10,NP,1758,10,"HNE,HNN,HNZ",37.14135,-121.66312,105.0
NP.1769.,NP,1769,,"HNE,HNN,HNZ",38.25536,-121.95715,13.0
NP.1780.10,NP,1780,10,"HNE,HNN,HNZ",37.263519,-121.916168,35.0
NP.1792.,NP,1792,,"HNE,HNN,HNZ",37.747662,-122.425278,89.0
NP.1801.10,NP,1801,10,"HNE,HNN,HNZ",37.450958,-122.428703,5.0
NP.1811.2B,NP,1811,2B,"HN2,HN3,HNZ",37.44645,-122.154,13.0
NP.1811.T5,NP,1811,T5,HN3,37.44645,-122.154,13.0
NP.1812.18,NP,1812,18,HNZ,37.8693,-122.2711,51.0
NP.1813B.,NP,1813B,,"HNE,HNN,HNZ",38.03439,-122.27036,18.0
NP.1822.,NP,1822,,"HNE,HNN,HNZ",37.8965,-122.322,4.0
NP.1833.13,NP,1833,13,HN2,37.78315,-122.40388,8.0
NP.1841.,NP,1841,,"HNE,HNN,HNZ",37.358315,-121.977753,5.0
NP.1845.,NP,1845,,"HNE,HNN,HNZ",38.578049,-122.578384,109.0
NP.1853.10,NP,1853,10,"HNE,HNN,HNZ",37.4462,-122.15068,11.0
NP.1856.,NP,1856,,"HNE,HNN,HNZ",37.80285,-122.23033,60.0
NP.1857.10,NP,1857,10,"HNE,HNN,HNZ",37.7777,-122.22841,13.0
NP.1859.,NP,1859,,"HNE,HNN,HNZ",37.74485,-122.17054,9.0
NP.1865.,NP,1865,,"EHZ,HNE,HNN,HNZ",36.88311,-121.3908,74.0
NP.1866.1S,NP,1866,1S,"HN2,HN3",37.77959,-122.41216,12.0
NP.1866.CL,NP,1866,CL,HN3,37.77959,-122.41216,12.0
NP.1867.2S,NP,1867,2S,"HN2,HN3",37.87442,-122.25723,106.0
NP.1868.2S,NP,1868,2S,HN2,37.4054,-122.1399,32.0
NP.1868.RN,NP,1868,RN,"HN2,HN3",37.4054,-122.1399,32.0
NP.1876.6C,NP,1876,6C,HN3,37.78968,-122.39875,5.0
NP.1876.RN,NP,1876,RN,HN2,37.78968,-122.39875,5.0
NP.1840.,NP,1840,,"HNE,HNN,HNZ",36.77393,-119.78108,94.0
NP.1847.10,NP,1847,10,"HNE,HNN,HNZ",38.01297,-122.134171,1.0
NP.1848.,NP,1848,,"HNE,HNN,HNZ",38.367432,-122.524033,86.0
NP.1850.1N,NP,1850,1N,HN2,36.73709,-119.78369,89.0
NP.1866.6S,NP,1866,6S,"HN2,HN3",37.77959,-122.41216,12.0
NP.1869.1O,NP,1869,1O,HN2,37.4061,-122.1406,28.0
NP.1870.0B,NP,1870,0B,"HN2,HN3,HNZ",37.4654,-122.1609,10.0
NP.1875.16,NP,1875,16,HNE,37.78236,-122.5049,107.0
NP.1875.GD,NP,1875,GD,"HNE,HNN",37.78236,-122.5049,107.0
NP.1876.3S,NP,1876,3S,"HN2,HN3",37.78968,-122.39875,5.0
NP.1876.6S,NP,1876,6S,HN2,37.78968,-122.39875,5.0
NP.1876.7N,NP,1876,7N,HN2,37.78968,-122.39875,5.0
NP.1812.AS,NP,1812,AS,"HN2,HN3,HNZ",37.8693,-122.2711,51.0
NP.1812.RN,NP,1812,RN,"HN2,HN3",37.8693,-122.2711,51.0
NP.1812.BS,NP,1812,BS,"HN2,HN3,HNZ",37.8693,-122.2711,51.0
NP.1817.,NP,1817,,"HNE,HNN,HNZ",37.779335,-122.486,50.0
NP.1826.,NP,1826,,"HNE,HNN,HNZ",37.680599,-121.920975,101.0
NP.1860.,NP,1860,,"HNE,HNN,HNZ",37.78568,-122.19715,46.0
NP.1866.BA,NP,1866,BA,HN3,37.77959,-122.41216,12.0
NP.1866.BL,NP,1866,BL,HN3,37.77959,-122.41216,12.0
NP.1866.IS,NP,1866,IS,HN3,37.77959,-122.41216,12.0
NP.1875.01,NP,1875,01,HNE,37.78236,-122.5049,107.0
NP.1875.13,NP,1875,13,HNE,37.78236,-122.5049,107.0
NP.2019.,NP,2019,,"HNE,HNN,HNZ",39.1857,-119.79098,1493.0
NP.2027.,NP,2027,,"HNE,HNN,HNZ",39.52268,-118.53061,1187.0
NP.1814.10,NP,1814,10,"HNE,HNN,HNZ",37.94457,-122.50924,3.0
NP.1816.,NP,1816,,"HNE,HNN,HNZ",37.744835,-122.401337,4.0
NP.1828.,NP,1828,,"HNE,HNN,HNZ",37.858345,-122.252518,68.0
NP.1835.,NP,1835,,"HNE,HNN,HNZ",38.442097,-122.606796,123.0
NP.1850.5S,NP,1850,5S,HN3,36.73709,-119.78369,89.0
NP.1850.8C,NP,1850,8C,"HN2,HN3",36.73709,-119.78369,89.0
NP.1853.,NP,1853,,"HNE,HNN,HNZ",37.4462,-122.15068,11.0
NP.1866.2A,NP,1866,2A,HN3,37.77959,-122.41216,12.0
NP.1866.IA,NP,1866,IA,HN3,37.77959,-122.41216,12.0
NP.1868.3N,NP,1868,3N,"HN2,HN3",37.4054,-122.1399,32.0
NP.1868.4S,NP,1868,4S,HN2,37.4054,-122.1399,32.0
NP.1870.1S,NP,1870,1S,"HN2,HN3",37.4654,-122.1609,10.0
NP.1870.2E,NP,1870,2E,"HN2,HN3",37.4654,-122.1609,10.0
NP.1870.2W,NP,1870,2W,HN2,37.4654,-122.1609,10.0
NP.1875.08,NP,1875,08,HNN,37.78236,-122.5049,107.0
NP.1875.1E,NP,1875,1E,"HNE,HNN",37.78236,-122.5049,107.0
NP.1875.2W,NP,1875,2W,HNN,37.78236,-122.5049,107.0
NP.1876.3N,NP,1876,3N,HN2,37.78968,-122.39875,5.0
NP.1876.E3,NP,1876,E3,"HN2,HN3",37.78968,-122.39875,5.0
NP.1876.N3,NP,1876,N3,HN2,37.78968,-122.39875,5.0
NP.2008.0B,NP,2008,0B,"HNE,HNN,HNZ",39.51627,-119.79895,1360.0
NP.1812.RS,NP,1812,RS,"HN2,HN3",37.8693,-122.2711,51.0
NP.1825.,NP,1825,,"HNE,HNN,HNZ",37.413952,-121.87085,33.0
NP.1829.10,NP,1829,10,"HNE,HNN,HNZ",38.290272,-122.46125,-3.0
NP.1850.8S,NP,1850,8S,HN3,36.73709,-119.78369,89.0
NP.1861.,NP,1861,,"HNE,HNN,HNZ",37.79207,-122.26376,3.0
NP.1867.RS,NP,1867,RS,"HN2,HN3",37.87442,-122.25723,106.0
NP.1875.06,NP,1875,06,HNN,37.78236,-122.5049,107.0
NP.1875.10,NP,1875,10,HNE,37.78236,-122.5049,107.0
NP.1876.6N,NP,1876,6N,HN2,37.78968,-122.39875,5.0
NP.1876.7S,NP,1876,7S,"HN2,HN3",37.78968,-122.39875,5.0
NP.1876.N2,NP,1876,N2,HN2,37.78968,-122.39875,5.0
NP.1876.N7,NP,1876,N7,HN2,37.78968,-122.39875,5.0
NP.2001.0B,NP,2001,0B,"HNE,HNN,HNZ",38.54525,-118.65483,1270.0
NP.2028.16,NP,2028,16,HN2,39.51566,-119.79893,1361.0
NP.2028.22,NP,2028,22,HN2,39.51566,-119.79893,1361.0
NP.2129.0F,NP,2129,0F,"HNE,HNN,HNZ",47.56436,-122.30795,106.0
NP.2129.4W,NP,2129,4W,"HNE,HNN",47.56436,-122.30795,106.0
NP.2151.20,NP,2151,20,"HN2,HN3,HNZ",43.9126,-122.7538,220.0
NP.2151.TO,NP,2151,TO,"HN2,HN3,HNE,HNN,HNZ",43.9126,-122.7538,220.0
NP.2173.3E,NP,2173,3E,HN2,47.29536,-122.32558,94.0
NP.2181.20,NP,2181,20,HNE,47.65301,-122.32238,6.0
NP.2191.05,NP,2191,05,HN3,45.49717,-122.68367,153.0
NP.2191.24,NP,2191,24,HN3,45.49717,-122.68367,153.0
NP.2191.BS,NP,2191,BS,HN3,45.49717,-122.68367,153.0
NP.2196.20,NP,2196,20,HN2,45.514,-122.675,104.0
NP.2198.CR,NP,2198,CR,"HN2,HN3,HNZ",42.0549,-123.1156,610.0
NP.2239.20,NP,2239,20,"HNE,HNN,HNZ",39.649138,-104.859327,1720.0
NP.2255.0B,NP,2255,0B,"HNE,HNN,HNZ",46.01076,-112.55681,1758.0
NP.2272.,NP,2272,,"HNE,HNN,HNZ",40.6997,-111.7935,1519.0
NP.1812.BE,NP,1812,BE,"HN2,HN3,HNZ",37.8693,-122.2711,51.0
NP.1813.,NP,1813,,"HNE,HNN,HNZ",38.034332,-122.270164,-16.0
NP.1815.,NP,1815,,"HNE,HNN,HNZ",37.4891,-122.2637,33.0
NP.1833.12,NP,1833,12,HN2,37.78315,-122.40388,8.0
NP.1833.23,NP,1833,23,HN2,37.78315,-122.40388,8.0
NP.1833.25,NP,1833,25,HN3,37.78315,-122.40388,8.0
NP.1833.B3,NP,1833,B3,HN3,37.78315,-122.40388,8.0
NP.1850.5N,NP,1850,5N,HN2,36.73709,-119.78369,89.0
NP.1857.,NP,1857,,"HNE,HNN,HNZ",37.7777,-122.22841,13.0
NP.1866.6A,NP,1866,6A,HN3,37.77959,-122.41216,12.0
NP.1866.BF,NP,1866,BF,"HN2,HN3",37.77959,-122.41216,12.0
NP.1867.2N,NP,1867,2N,"HN2,HN3",37.87442,-122.25723,106.0
NP.1868.3S,NP,1868,3S,HN2,37.4054,-122.1399,32.0
NP.1868.4E,NP,1868,4E,HN3,37.4054,-122.1399,32.0
NP.1870.RE,NP,1870,RE,"HN2,HN3",37.4654,-122.1609,10.0
NP.1870.RN,NP,1870,RN,"HN2,HN3",37.4654,-122.1609,10.0
NP.1875.02,NP,1875,02,HNZ,37.78236,-122.5049,107.0
NP.1875.BS,NP,1875,BS,"HNE,HNN,HNZ",37.78236,-122.5049,107.0
NP.2028.31,NP,2028,31,HN3,39.51566,-119.79893,1361.0
NP.2030.RC,NP,2030,RC,"HNE,HNN",36.11087,-115.14145,617.0
NP.2030.RN,NP,2030,RN,"HN2,HN3",36.11087,-115.14145,617.0
NP.2137.LA,NP,2137,LA,"HN2,HN3,HNZ",44.1277,-122.2449,520.0
NP.2151.UG,NP,2151,UG,"HNE,HNN,HNZ",43.9126,-122.7538,220.0
NP.2181.B1,NP,2181,B1,"HNE,HNN,HNZ",47.65301,-122.32238,6.0
NP.2182.CC,NP,2182,CC,"HNE,HNN,HNZ",42.6743,-122.6732,571.0
NP.2190.2L,NP,2190,2L,"HN2,HN3,HNZ",45.63771,-121.94762,25.0
NP.2190.P2,NP,2190,P2,"HNE,HNN,HNZ",45.63771,-121.94762,25.0
NP.2191.27,NP,2191,27,HN3,45.49717,-122.68367,153.0
NP.2191.35,NP,2191,35,HN3,45.49717,-122.68367,153.0
NP.2191.5S,NP,2191,5S,HN3,45.49717,-122.68367,153.0
NP.2196.08,NP,2196,08,HN2,45.514,-122.675,104.0
NP.2196.18,NP,2196,18,HN3,45.514,-122.675,104.0
NP.2242.DA,NP,2242,DA,"HN2,HN3,HNE,HNN,HNZ",48.4111,-115.32,752.0
NP.2253.30,NP,2253,30,"HN2,HN3,HNZ",39.653869,-105.137436,1734.0
NP.1812.24,NP,1812,24,HN2,37.8693,-122.2711,51.0
NP.1813B.10,NP,1813B,10,"HNE,HNN,HNZ",38.03439,-122.27036,18.0
NP.1821.,NP,1821,,"HNE,HNN,HNZ",37.798599,-122.268402,11.0
NP.1823.,NP,1823,,"HNE,HNN,HNZ",37.99448,-122.11472,63.0
NP.1827.,NP,1827,,"HNE,HNN,HNZ",37.860592,-122.293266,20.0
NP.1829.,NP,1829,,"HNE,HNN,HNZ",38.290272,-122.46125,-3.0
NP.1833.B0,NP,1833,B0,"HN2,HN3,HNZ",37.78315,-122.40388,8.0
NP.1839.,NP,1839,,"HNE,HNN,HNZ",37.285374,-121.93602,56.0
NP.1850.6S,NP,1850,6S,HN3,36.73709,-119.78369,89.0
NP.1866.2S,NP,1866,2S,"HN2,HN3",37.77959,-122.41216,12.0
NP.1866.RF,NP,1866,RF,"HN2,HN3",37.77959,-122.41216,12.0
NP.1866.RL,NP,1866,RL,HN3,37.77959,-122.41216,12.0
NP.1867.RN,NP,1867,RN,"HN2,HN3",37.87442,-122.25723,106.0
NP.1868.RE,NP,1868,RE,HN3,37.4054,-122.1399,32.0
NP.1870.RS,NP,1870,RS,"HN2,HN3",37.4654,-122.1609,10.0
NP.1875.05,NP,1875,05,HNE,37.78236,-122.5049,107.0
NP.1875.12,NP,1875,12,HNN,37.78236,-122.5049,107.0
NP.1875.15,NP,1875,15,HNN,37.78236,-122.5049,107.0
NP.1878B.,NP,1878B,,"HNE,HNN,HNZ",36.77727,-119.77727,91.0
NP.2028.21,NP,2028,21,HNN,39.51566,-119.79893,1361.0
NP.2030.14,NP,2030,14,HN2,36.11087,-115.14145,617.0
NP.2030.16,NP,2030,16,HNN,36.11087,-115.14145,617.0
NP.2173.RW,NP,2173,RW,HN2,47.29536,-122.32558,94.0
NP.2191.07,NP,2191,07,HN2,45.49717,-122.68367,153.0
NP.2191.17,NP,2191,17,HN3,45.49717,-122.68367,153.0
NP.2191.20,NP,2191,20,HN3,45.49717,-122.68367,153.0
NP.2191.31,NP,2191,31,HN2,45.49717,-122.68367,153.0
NP.2191.9W,NP,2191,9W,"HN2,HN3",45.49717,-122.68367,153.0
NP.2191.B2,NP,2191,B2,"HN2,HN3,HNZ",45.49717,-122.68367,153.0
NP.2194.,NP,2194,,"HNE,HNN,HNZ",47.21402,-123.10099,6.0
NP.2198.UT,NP,2198,UT,"HN2,HN3,HNZ",42.0549,-123.1156,610.0
NP.2238.10,NP,2238,10,"HN2,HN3,HNZ",39.557827,-105.058858,1684.0
NP.2028.07,NP,2028,07,HNN,39.51566,-119.79893,1361.0
NP.1833.B1,NP,1833,B1,HN2,37.78315,-122.40388,8.0
NP.1834.,NP,1834,,"HNE,HNN,HNZ",37.425488,-122.077713,2.0
NP.1846.10,NP,1846,10,"HNE,HNN,HNZ",37.942207,-121.93055,127.0
NP.1850.5C,NP,1850,5C,"HN2,HN3",36.73709,-119.78369,89.0
NP.1850.9C,NP,1850,9C,"HN2,HN3",36.73709,-119.78369,89.0
NP.1850.RS,NP,1850,RS,HN3,36.73709,-119.78369,89.0
NP.1850.SC,NP,1850,SC,"HN2,HN3,HNZ",36.73709,-119.78369,89.0
NP.1866.1A,NP,1866,1A,HN3,37.77959,-122.41216,12.0
NP.1866.CS,NP,1866,CS,HN3,37.77959,-122.41216,12.0
NP.1869.2E,NP,1869,2E,"HN2,HN3",37.4061,-122.1406,28.0
NP.1869.3E,NP,1869,3E,"HN2,HN3",37.4061,-122.1406,28.0
NP.1869.3O,NP,1869,3O,HN2,37.4061,-122.1406,28.0
NP.1875.04,NP,1875,04,HNN,37.78236,-122.5049,107.0
NP.1876.GS,NP,1876,GS,"HN2,HN3",37.78968,-122.39875,5.0
NP.2028.15,NP,2028,15,HNN,39.51566,-119.79893,1361.0
NP.2028.29,NP,2028,29,HNZ,39.51566,-119.79893,1361.0
NP.2030.07,NP,2030,07,HN3,36.11087,-115.14145,617.0
NP.2030.08,NP,2030,08,HNN,36.11087,-115.14145,617.0
NP.2030.15,NP,2030,15,HN3,36.11087,-115.14145,617.0
NP.2030.17,NP,2030,17,HNN,36.11087,-115.14145,617.0
NP.2030.20,NP,2030,20,HN3,36.11087,-115.14145,617.0
NP.2101.,NP,2101,,"HNE,HNN,HNZ",47.04655,-122.89872,5.0
NP.2173.GN,NP,2173,GN,"HNE,HNN,HNZ",47.29536,-122.32558,94.0
NP.2182.LT,NP,2182,LT,"HN2,HN3,HNZ",42.6743,-122.6732,571.0
NP.2190.1U,NP,2190,1U,"HNE,HNN,HNZ",45.63771,-121.94762,25.0
NP.2191.30,NP,2191,30,HN3,45.49717,-122.68367,153.0
NP.2191.32,NP,2191,32,HN3,45.49717,-122.68367,153.0
NP.2191.39,NP,2191,39,HN3,45.49717,-122.68367,153.0
NP.2191.6W,NP,2191,6W,"HN2,HN3",45.49717,-122.68367,153.0
NP.2196.11,NP,2196,11,HN2,45.514,-122.675,104.0
NP.2196.16,NP,2196,16,HN3,45.514,-122.675,104.0
NP.2198.RA,NP,2198,RA,"HN2,HN3,HNZ",42.0549,-123.1156,610.0
NP.2272.02,NP,2272,02,"HNE,HNN,HNZ",40.6997,-111.7935,1519.0
NP.2303.,NP,2303,,"HNE,HNN,HNZ",35.08518,-106.69078,1509.0
NP.2448.,NP,2448,,"HNE,HNN,HNZ",36.2371,-89.7404,81.0
NP.2461.,NP,2461,,"HNE,HNN,HNZ",36.0463,-89.3821,114.0
